"","default_label","Age","gender","edu","housing","income","job_occupation","past_bad_credit","married"
"7448",0,34,1,4,1,5817.8186290219,1,1,0
"7449",0,35,0,3,1,9159.69391784012,0,1,1
"7450",0,64,0,1,0,12007.0230661494,1,1,0
"7451",0,26,1,1,1,1443.00682741685,0,1,0
"7452",0,20,1,0,0,1239.63584573939,1,1,0
"7453",0,66,1,1,1,9315.40875772629,0,1,1
"7454",0,30,0,3,0,19273.3498227223,1,1,1
"7455",0,57,1,2,1,1727.22579950159,0,1,1
"7456",0,18,1,2,0,12484.3064402969,1,1,0
"7457",0,36,0,0,0,1591.27821922302,1,1,0
"7458",0,49,1,2,1,2043.6896472407,1,1,1
"7459",0,23,1,2,0,6433.25657498587,1,1,0
"7460",0,52,1,3,0,12265.6921081215,2,1,1
"7461",0,36,0,0,0,1188.34414854646,1,1,1
"7462",0,65,1,3,1,1698.6097584639,0,1,0
"7463",0,26,0,2,0,12350.7701431328,1,1,1
"7464",0,64,0,1,1,3395.44159071104,1,1,0
"7465",0,59,1,3,1,19828.0344751067,0,1,1
"7466",0,38,0,2,1,4914.41007329635,1,1,0
"7467",0,41,1,2,1,4631.86933430873,0,1,0
"7468",0,50,1,2,1,5544.55317515889,1,0,1
"7469",0,31,0,1,1,14206.3447098351,0,1,1
"7470",0,44,1,2,1,6680.29354497329,1,1,0
"7471",0,47,1,1,0,5290.97652228458,0,1,1
"7472",0,24,1,2,0,2762.66372923026,1,1,0
"7473",0,58,1,2,1,11998.7281209453,2,1,0
"7474",0,27,1,3,0,1555.1323920445,1,1,0
"7475",0,30,1,4,1,24233.6312725068,0,1,0
"7476",0,59,0,0,1,1156.22416784056,1,1,0
"7477",0,24,1,0,0,1204.28162310272,0,1,0
"7478",0,63,0,2,0,6996.57496464716,2,1,1
"7479",0,35,1,2,1,13045.4878960875,0,1,0
"7480",0,65,1,2,1,15122.6568269629,2,1,0
"7481",0,25,1,4,0,15476.0070523194,0,1,0
"7482",0,19,0,1,0,3064.10942946852,0,1,0
"7483",0,30,1,1,1,4203.69594036984,0,1,1
"7484",0,61,0,1,1,8593.16310741091,0,1,1
"7485",0,26,0,1,1,9080.52135288904,0,1,1
"7486",0,62,0,1,1,11441.3398738594,0,1,1
"7487",0,25,1,4,0,28440.026121453,0,1,0
"7488",0,51,0,2,1,3043.49584754237,0,1,1
"7489",0,31,1,0,1,1707.67585847527,0,0,1
"7490",0,49,0,1,1,3587.2105762078,1,1,1
"7491",0,65,1,0,1,2112.45311459526,1,1,0
"7492",0,36,1,0,0,2270.37382461131,1,1,0
"7493",0,35,1,3,0,9134.30560316011,0,1,1
"7494",0,28,1,3,1,7779.57337690854,0,1,1
"7495",0,66,0,2,1,16571.4871585322,2,1,1
"7496",0,44,0,3,1,20266.0705940814,0,1,0
"7497",0,45,1,2,1,2705.25642380203,0,1,0
"7498",0,28,0,2,0,10154.4248135129,1,1,1
"7499",0,17,1,2,0,4361.0955955849,1,1,0
"7500",0,18,1,1,0,7233.63931598629,0,1,0
"7501",0,21,0,1,0,7052.51513883888,1,1,0
"7502",0,24,1,2,0,10348.2973045022,0,1,1
"7503",0,23,1,1,0,6076.50773057484,0,1,0
"7504",0,56,0,3,1,18905.7910248908,0,1,1
"7505",0,22,0,1,0,3611.37835242901,0,1,0
"7506",0,63,0,1,1,5295.88437902901,0,1,0
"7507",0,60,1,3,1,1623.43406205978,0,1,1
"7508",0,42,1,2,1,4749.38280510494,0,1,0
"7509",0,26,0,3,0,11996.5418289732,0,1,1
"7510",0,38,0,2,1,22414.8546974234,0,1,0
"7511",0,48,1,1,1,7331.72097362821,0,1,1
"7512",0,34,1,2,0,1927.63943699823,0,1,1
"7513",0,34,1,2,1,4741.46488191764,0,1,0
"7514",0,59,0,3,1,17512.8297547024,0,0,0
"7515",0,44,0,1,1,7136.15685290529,1,0,0
"7516",0,57,1,2,1,15148.0591263597,2,1,0
"7517",0,66,0,1,1,5880.93031405919,0,1,1
"7518",0,20,0,3,0,2597.99709796327,0,1,0
"7519",0,27,1,2,1,6516.26748952265,0,1,1
"7520",0,57,0,0,1,2002.79024800286,0,1,1
"7521",0,63,0,3,1,5066.33021202838,0,1,0
"7522",0,19,0,0,0,1240.63273994252,0,1,0
"7523",0,19,0,3,0,12010.1025911373,0,1,0
"7524",0,24,0,0,0,1150.3908649087,1,1,1
"7525",0,40,0,2,1,3044.19550193794,0,1,1
"7526",0,54,0,0,1,13678.2700571977,0,1,0
"7527",0,30,0,3,0,8941.19894536896,0,1,0
"7528",0,40,0,2,1,1865.436639686,0,1,0
"7529",0,28,0,2,1,13653.316974004,0,1,1
"7530",0,37,0,3,0,1986.65990590756,1,1,0
"7531",0,48,0,0,1,1684.36115517281,0,1,0
"7532",0,38,0,3,1,26183.5746268914,1,1,1
"7533",0,50,0,2,1,2691.16937270634,0,1,0
"7534",0,25,0,1,1,10752.8667351661,0,1,1
"7535",0,27,0,3,0,23712.5709340325,0,1,1
"7536",0,58,0,3,1,17123.4990149222,0,1,0
"7537",0,29,0,0,0,3697.6206750609,0,1,1
"7538",0,46,0,0,1,1589.25735808909,1,1,1
"7539",0,57,1,1,0,7831.72593398573,0,1,1
"7540",0,19,0,2,0,7550.41961793554,0,1,0
"7541",0,52,0,0,0,1407.72007578053,0,1,1
"7542",0,37,1,0,1,1713.42556032352,0,1,0
"7543",0,50,0,1,1,19587.3457401039,0,1,1
"7544",0,65,0,0,1,6481.1669969745,1,1,0
"7545",0,58,0,1,1,2096.74456550495,0,1,1
"7546",0,55,1,2,1,1489.06107151894,0,1,1
"7547",0,60,0,2,1,1459.07849440864,0,1,0
"7548",0,26,0,2,0,4653.99731038563,0,1,1
"7549",0,40,0,2,1,4795.94235355647,0,1,0
"7550",0,52,1,3,1,5367.82827751273,2,1,1
"7551",0,37,1,3,0,5528.46212049015,0,1,1
"7552",0,22,1,0,0,3932.50759188086,0,1,1
"7553",0,45,0,0,1,9441.87939374708,0,1,0
"7554",0,66,1,2,1,15660.0943420715,0,1,1
"7555",0,41,0,3,1,4828.80077034239,1,1,0
"7556",0,42,0,0,1,8267.46068473905,1,1,0
"7557",0,65,0,3,1,16160.153422315,0,1,1
"7558",0,35,0,1,1,5811.80351433789,0,1,1
"7559",0,49,0,3,1,14706.8235081519,1,1,0
"7560",0,18,1,1,0,6266.9994332539,1,0,0
"7561",0,40,0,3,1,6875.32984033274,1,1,1
"7562",0,44,1,3,1,2311.18245390932,1,1,1
"7563",0,19,0,1,0,3445.83813725146,0,1,0
"7564",0,43,1,1,1,2532.82823952746,1,1,1
"7565",0,52,0,0,0,1286.83129125275,0,1,1
"7566",0,63,1,2,1,6894.82583699482,0,1,0
"7567",0,55,0,3,1,8842.37223466023,0,1,0
"7568",0,54,0,0,1,1735.52702966146,0,1,0
"7569",0,17,1,1,0,4255.54799899546,0,1,0
"7570",0,66,0,2,1,8874.38836273533,0,1,1
"7571",0,20,0,2,0,1148.24803623669,1,1,0
"7572",0,47,1,4,1,13534.1146790224,2,1,1
"7573",0,58,0,2,1,10320.8994977526,0,1,0
"7574",0,65,1,0,1,2347.74482686073,0,1,1
"7575",0,45,0,0,1,7031.43470099196,1,1,1
"7576",0,64,1,0,1,7294.44738550112,0,1,1
"7577",0,49,1,2,1,7843.0469278085,0,1,1
"7578",0,49,0,2,0,3883.73722893202,0,1,1
"7579",0,17,1,2,0,2528.7603918954,1,1,0
"7580",0,30,1,2,0,3104.04034293913,0,1,1
"7581",0,33,1,3,1,2981.61812139779,1,1,1
"7582",0,19,0,2,0,4574.16361591654,1,1,0
"7583",0,22,0,1,0,1440.42028068635,0,1,0
"7584",0,37,1,3,1,5095.34673002101,0,1,1
"7585",0,59,1,2,0,3313.19729720912,0,1,1
"7586",0,48,0,1,0,8304.77595940289,0,1,0
"7587",0,32,1,3,0,4399.25096419119,1,1,1
"7588",0,51,1,3,1,14385.3799861023,2,1,1
"7589",0,50,0,2,1,16890.6339461979,0,1,1
"7590",0,37,0,1,1,13368.0895481935,0,1,0
"7591",0,18,0,2,0,1125.98625225587,0,1,0
"7592",0,17,1,2,0,5842.96460672499,1,1,0
"7593",0,66,0,1,1,11932.8467295768,2,1,0
"7594",0,57,1,1,1,2220.15979414225,0,1,1
"7595",0,17,1,0,0,3648.45559941605,0,1,0
"7596",0,42,0,2,0,7538.4411392813,1,1,1
"7597",0,18,1,0,0,3685.14734702185,0,1,0
"7598",0,53,1,3,0,12294.2921266296,0,1,1
"7599",0,65,0,4,0,6441.51645659268,0,1,1
"7600",0,36,1,1,0,1619.22983524366,0,1,0
"7601",0,60,1,2,1,4316.81098275037,0,1,0
"7602",0,44,1,4,1,22028.673162318,2,1,0
"7603",0,48,1,3,1,15309.7559877743,0,1,1
"7604",0,61,1,4,1,5341.68100527378,2,1,1
"7605",0,66,0,2,0,5551.69467738516,2,0,0
"7606",0,44,1,1,0,3965.59530964623,0,1,1
"7607",0,19,0,0,0,13009.7979675978,0,1,0
"7608",0,47,1,1,1,3730.69515005398,0,1,0
"7609",0,23,0,3,0,11666.5078539367,1,1,0
"7610",0,47,1,1,1,2780.02561476909,1,1,1
"7611",0,52,0,0,1,955.01494480297,0,1,1
"7612",0,56,1,2,1,9572.91493609796,2,1,0
"7613",0,57,1,2,1,12598.1707984946,0,0,0
"7614",0,64,1,3,1,2764.16145135866,0,1,1
"7615",0,41,0,0,0,831.250547757372,0,1,1
"7616",0,26,1,0,0,1587.60002683848,0,1,0
"7617",0,27,1,3,1,11654.7848990841,1,1,0
"7618",0,60,0,2,1,16462.3099512336,0,1,0
"7619",0,30,0,2,0,8723.25369573446,0,1,1
"7620",0,37,1,4,1,19066.4089405227,0,1,0
"7621",0,19,0,2,0,12176.1500212007,0,1,0
"7622",0,47,0,0,0,897.281501069665,0,1,1
"7623",0,18,0,2,0,5513.00141213095,0,1,0
"7624",0,20,1,2,0,16001.8317708999,0,1,0
"7625",0,63,0,1,1,6281.51614879757,0,1,1
"7626",0,37,0,2,0,2277.62190278769,1,1,0
"7627",0,51,0,2,1,12257.8099724304,0,1,1
"7628",0,52,0,4,1,1576.25952944711,0,1,0
"7629",0,60,0,0,1,2158.44793988392,0,1,0
"7630",0,39,1,1,0,6576.42060272587,0,1,1
"7631",0,45,0,1,0,2131.1926888628,0,1,1
"7632",0,50,0,2,1,8913.42107227562,0,1,1
"7633",0,64,1,0,1,2185.65244472586,0,1,1
"7634",0,22,1,0,0,1232.20914611593,0,1,0
"7635",0,53,1,1,1,6678.90033304924,0,1,1
"7636",0,30,0,0,1,13612.9356741253,0,1,0
"7637",0,61,1,4,1,26771.0067897268,0,1,0
"7638",0,30,1,2,1,1760.15102349275,0,1,0
"7639",0,38,0,3,0,16536.0111209506,0,1,0
"7640",0,22,1,0,0,1253.70080592111,0,1,0
"7641",0,38,1,0,1,2240.25789991021,0,1,0
"7642",0,36,1,1,0,3497.4351323496,1,1,1
"7643",0,53,0,1,1,4754.7087204732,1,1,1
"7644",0,22,1,4,0,2579.7177778875,1,1,1
"7645",0,52,1,3,1,3254.31159394805,0,1,1
"7646",0,61,0,2,1,9479.49180840098,0,1,1
"7647",0,45,0,2,1,14745.6030026506,1,1,0
"7648",0,60,0,3,1,21957.1842542383,0,1,0
"7649",0,51,1,1,1,9438.62325344686,0,1,1
"7650",0,45,0,1,1,3570.88095403237,0,1,1
"7651",0,17,0,0,0,5829.96815266088,0,1,0
"7652",0,46,1,0,1,1805.86477260105,0,1,0
"7653",0,54,0,0,0,11084.5548511483,0,1,1
"7654",0,38,1,1,1,9201.41480911506,0,1,0
"7655",0,66,0,2,1,6863.17862595455,0,1,1
"7656",0,21,0,1,0,1919.5155900332,0,1,0
"7657",0,28,1,3,0,11141.2383429484,0,1,1
"7658",0,21,0,2,0,17577.5363421491,0,1,0
"7659",0,65,0,2,1,3364.09458342774,0,1,1
"7660",0,48,1,0,0,809.148679580539,1,1,1
"7661",0,45,0,2,0,21544.7436127871,1,1,1
"7662",0,64,0,0,1,1038.55401843786,1,1,0
"7663",0,59,0,1,1,6335.17696125967,0,1,1
"7664",0,49,1,3,1,23191.4938820363,0,1,0
"7665",0,60,0,0,1,1490.28197669424,0,1,1
"7666",0,22,0,0,0,4016.61671381444,0,1,1
"7667",0,57,0,3,1,22837.3086981766,0,1,0
"7668",0,44,0,0,1,1092.94296855107,0,1,1
"7669",0,39,0,1,1,9263.76532472614,0,1,0
"7670",0,17,1,2,0,8444.32398335436,0,1,0
"7671",0,29,0,2,1,6615.65897637272,1,1,0
"7672",0,20,0,2,0,9698.88013013612,0,1,0
"7673",0,43,0,0,0,3404.23267204314,1,1,1
"7674",1,19,0,3,0,2691.20790286712,0,1,0
"7675",0,44,0,1,1,1528.65891826192,0,1,1
"7676",1,28,1,2,0,1724.18571400486,0,1,1
"7677",0,30,0,2,0,7541.1651226139,0,1,1
"7678",0,46,0,2,1,7149.68622342431,0,1,1
"7679",0,52,0,3,1,13502.7255367102,0,1,1
"7680",0,44,1,0,1,1800.61717189848,0,1,0
"7681",0,65,0,1,1,8593.12336358479,0,1,1
"7682",0,48,0,2,1,17888.6774487312,1,1,0
"7683",0,36,0,3,1,23689.2791627289,0,1,0
"7684",0,46,1,2,1,2076.91850879737,1,1,1
"7685",0,50,1,1,1,1198.78635135342,0,1,1
"7686",0,61,1,3,0,1982.71913834886,0,1,1
"7687",0,43,0,2,1,2076.54597838619,0,1,0
"7688",0,25,1,0,0,4573.07943990454,0,1,1
"7689",0,49,1,1,0,4446.06722757841,1,1,1
"7690",0,34,1,1,1,2123.6424769155,0,1,0
"7691",0,44,1,1,1,7667.13528877905,1,1,0
"7692",0,32,1,3,1,3903.53243992888,1,1,0
"7693",0,55,1,2,1,5331.87453029656,0,1,1
"7694",0,30,0,2,1,2279.25868834661,0,1,1
"7695",0,66,0,3,1,22807.0394148718,0,1,0
"7696",1,20,0,2,0,7862.75228365844,1,1,0
"7697",0,43,0,2,0,2174.88652680568,0,1,0
"7698",0,34,1,2,1,1557.1080104522,0,1,1
"7699",0,56,1,1,1,10276.9922148123,0,1,1
"7700",0,21,0,2,0,3403.89000794434,0,1,0
"7701",0,40,1,1,0,1307.01271580034,0,1,0
"7702",0,28,0,1,0,11990.9345191009,0,1,0
"7703",0,25,0,1,1,1684.86670809702,0,1,0
"7704",0,40,0,2,1,3281.37495186721,1,1,0
"7705",0,60,0,1,1,8291.31908285666,0,1,1
"7706",0,63,1,4,0,6626.459743658,0,1,1
"7707",0,40,0,0,1,1450.84749770351,0,1,0
"7708",0,33,1,1,1,13206.760313883,0,1,1
"7709",0,49,1,1,1,4717.54125117638,1,1,1
"7710",0,40,0,2,0,10250.0014337387,1,1,1
"7711",0,27,1,1,0,10444.8706550541,0,1,1
"7712",0,44,0,2,1,6221.55232396476,1,1,1
"7713",0,65,1,2,1,7963.94234912685,2,1,0
"7714",0,31,0,1,1,5007.5504800035,1,1,0
"7715",0,44,0,3,1,7896.27836991501,0,1,1
"7716",0,34,1,1,1,6344.34166735905,0,1,1
"7717",0,54,1,3,1,22140.685716298,2,1,1
"7718",0,37,0,2,1,4971.35419681103,0,1,0
"7719",0,61,0,1,1,4829.98469645312,0,1,1
"7720",0,44,0,1,1,1026.84233026434,0,1,0
"7721",0,46,0,3,0,8311.35471917076,0,1,1
"7722",0,27,0,3,0,6690.40017883725,0,1,1
"7723",0,33,1,2,0,5401.68934563212,1,1,1
"7724",0,50,0,2,0,16575.7176357634,0,1,0
"7725",0,49,1,4,0,29414.7791323256,0,1,0
"7726",0,44,1,0,0,1643.80301916972,1,1,0
"7727",0,35,1,2,1,6054.63445443928,0,1,1
"7728",0,27,1,2,0,20429.8482786236,0,1,1
"7729",0,60,0,3,1,1863.73758906464,0,1,1
"7730",0,25,1,3,0,2429.08544472357,0,1,0
"7731",0,56,0,1,1,6216.93268012003,0,1,1
"7732",0,46,1,1,1,1841.60052344414,0,1,0
"7733",0,51,0,1,0,8146.31662793782,0,1,0
"7734",0,30,0,0,1,1902.65574453399,0,1,0
"7735",0,59,1,3,1,15257.2156307192,0,1,0
"7736",0,21,1,1,0,1966.11744816679,0,1,0
"7737",0,50,1,4,0,17166.2695291956,0,1,0
"7738",0,24,1,1,0,13092.2366355024,0,1,1
"7739",0,43,1,2,0,20933.6555706626,0,1,1
"7740",0,26,0,1,0,9946.88589144996,0,1,1
"7741",0,46,1,1,1,4853.36909177296,1,0,1
"7742",0,64,1,1,1,5129.24691110766,2,1,0
"7743",0,62,1,1,1,5387.74998311473,0,1,0
"7744",0,23,1,0,0,785.518046328798,0,1,1
"7745",0,24,0,0,0,1463.8868981041,0,1,0
"7746",0,30,0,0,0,1050.13014082797,0,1,1
"7747",0,45,0,0,1,2111.86077094637,0,1,0
"7748",0,23,0,2,1,12010.4747496103,0,1,1
"7749",0,25,0,1,0,10989.4864366769,1,1,1
"7750",0,18,1,2,0,2135.11372319908,1,1,0
"7751",0,58,0,1,1,9382.19201668161,0,1,1
"7752",0,65,0,1,1,3546.38375409086,0,1,1
"7753",1,19,1,0,0,1581.23657652177,1,1,0
"7754",0,40,1,2,1,5304.26718450637,1,1,0
"7755",0,23,0,2,0,1548.1247024574,0,1,0
"7756",0,27,1,3,0,15672.5643285927,0,1,1
"7757",0,18,0,0,0,4893.20877762511,0,1,0
"7758",0,37,0,1,0,2831.92127101014,0,1,1
"7759",0,50,1,4,1,30280.4229588977,0,1,1
"7760",0,26,1,0,0,4915.45836217701,1,0,0
"7761",0,56,0,1,1,7938.50685111011,0,1,1
"7762",0,41,0,1,1,7691.54045530546,1,1,1
"7763",0,27,1,3,0,5157.64020656243,0,1,1
"7764",0,18,0,2,0,11376.1078920514,1,1,0
"7765",0,44,0,3,1,11974.1532162377,0,1,0
"7766",0,29,1,0,0,6024.23753133044,0,1,0
"7767",0,48,1,4,1,22613.2659641306,0,1,1
"7768",0,26,1,3,1,7331.71039647382,0,1,1
"7769",0,41,0,0,1,7382.66363710165,0,1,1
"7770",0,35,1,3,0,8253.42834074459,0,1,0
"7771",0,20,1,1,0,7745.62549852653,0,1,0
"7772",0,29,1,3,1,10242.1945322019,0,1,1
"7773",0,19,0,1,0,1842.19348089216,0,1,0
"7774",0,49,1,0,1,1387.5625521224,1,1,0
"7775",0,42,1,2,1,15291.0614782203,0,1,1
"7776",0,66,1,1,1,1708.66707251712,0,1,0
"7777",0,56,0,1,1,7778.85039030046,0,1,1
"7778",0,40,0,3,0,3344.41737976218,1,1,1
"7779",0,19,1,4,0,26069.2322019383,0,1,0
"7780",0,22,0,2,0,10315.843848374,1,1,0
"7781",0,27,0,3,0,27307.9038509092,1,1,0
"7782",0,23,0,1,0,1864.39478306927,0,1,0
"7783",0,29,1,2,1,16328.7006677845,0,1,1
"7784",0,42,1,2,1,5053.04133407395,0,1,0
"7785",0,29,1,2,0,13804.4769545296,0,1,1
"7786",0,59,0,2,1,3122.83388663195,0,1,0
"7787",0,35,0,1,1,3525.93736896164,1,1,1
"7788",0,61,0,2,1,1974.06219944991,0,1,0
"7789",0,42,0,0,0,1464.6494878456,0,1,1
"7790",0,18,1,3,0,11661.8984375197,0,1,0
"7791",0,56,1,1,1,9518.30194521172,0,1,0
"7792",0,53,1,2,1,12669.6040272973,1,1,1
"7793",0,59,1,2,1,2034.80615420247,2,1,1
"7794",0,57,0,2,1,7678.12878280852,0,1,1
"7795",0,57,1,2,1,6632.58202920964,2,1,1
"7796",0,20,0,3,0,19266.7993070242,0,1,0
"7797",0,50,0,2,1,4038.90096005155,0,1,1
"7798",0,33,0,3,1,6501.54712763785,0,1,1
"7799",0,62,1,2,1,1824.54714246947,0,1,1
"7800",0,65,0,3,1,19795.4220936382,0,1,1
"7801",0,24,0,1,0,4987.99457805479,0,1,0
"7802",0,60,1,0,1,1434.77888389491,0,1,1
"7803",0,26,1,0,0,6703.88452438638,0,1,0
"7804",0,46,1,4,0,12839.2965278671,0,1,0
"7805",0,31,0,0,0,1020.65126560628,0,1,1
"7806",0,51,0,2,1,1630.96736521955,0,1,0
"7807",0,27,0,2,1,6842.01194180783,1,1,1
"7808",0,28,0,3,1,25249.0902991003,0,1,1
"7809",0,35,1,2,0,5270.94746562847,0,1,1
"7810",0,66,1,2,1,7585.14268262543,0,0,1
"7811",0,52,1,1,1,1707.47826869623,1,1,1
"7812",0,59,0,1,1,5526.22524920817,0,1,1
"7813",0,57,1,3,1,11278.0775436019,0,1,1
"7814",0,47,1,2,1,16264.9190621083,0,1,1
"7815",0,25,0,3,1,14876.1898480212,1,1,1
"7816",0,34,0,2,1,12098.4716223196,1,1,1
"7817",0,66,0,1,1,8515.49396718471,0,1,0
"7818",0,49,0,0,0,875.879132049158,0,1,0
"7819",0,56,0,0,1,2451.99912752025,0,1,1
"7820",0,59,0,2,0,9997.60122233603,0,1,1
"7821",0,27,1,2,1,1571.67847535265,1,1,1
"7822",0,49,1,1,1,7877.65835959756,0,1,1
"7823",0,47,0,3,1,4404.69217157704,1,1,1
"7824",0,47,0,1,1,5284.65247787122,0,1,0
"7825",0,54,1,4,1,2210.71440369314,0,1,0
"7826",0,65,1,0,1,4636.44547367468,0,1,1
"7827",0,20,0,2,0,1909.07860146266,0,1,0
"7828",0,39,0,2,1,20228.0467182306,0,1,1
"7829",0,53,1,2,1,13876.0863730307,0,1,0
"7830",0,18,0,3,0,7006.00061334171,0,1,0
"7831",0,24,0,1,0,839.820441598437,0,1,0
"7832",0,51,0,3,1,4880.14169541277,0,1,1
"7833",0,58,0,3,1,5489.49608223964,0,1,1
"7834",0,41,1,2,1,16019.7799225865,0,1,1
"7835",0,21,1,3,0,8735.26269840341,0,1,0
"7836",0,40,1,4,1,16206.0526564389,0,1,0
"7837",0,46,1,3,1,6915.49621409568,1,1,1
"7838",0,18,0,2,0,19586.6129432832,0,1,0
"7839",0,35,0,0,0,822.576773678884,0,1,0
"7840",0,43,0,2,0,9218.95699947001,0,1,0
"7841",0,25,1,2,1,5828.98475248105,0,1,1
"7842",0,38,0,0,1,2911.97630351409,0,1,1
"7843",0,54,0,2,1,9276.96027366947,0,1,1
"7844",0,55,0,1,1,2191.11709175671,1,1,1
"7845",0,41,1,4,1,7221.10206287739,0,1,0
"7846",0,32,0,3,0,2371.34383555383,1,1,0
"7847",0,49,0,2,1,11257.8332875267,0,1,1
"7848",0,19,1,3,0,9957.95307289472,1,1,0
"7849",1,42,0,2,1,4630.52199491266,0,1,1
"7850",0,17,0,0,0,1369.47808167897,1,1,0
"7851",0,25,0,3,0,4099.42693589934,0,1,0
"7852",0,48,0,2,1,4939.45131609349,0,1,0
"7853",0,53,0,1,1,5672.24840264282,0,1,1
"7854",0,34,1,2,1,14829.5894650841,0,1,1
"7855",0,30,1,3,1,6741.83478486434,1,1,0
"7856",0,59,1,4,0,7878.0079140405,0,1,1
"7857",0,64,1,2,1,9297.20148231988,0,1,1
"7858",0,61,0,0,1,3981.30327214487,1,1,0
"7859",0,31,0,3,1,7726.32207897573,0,1,1
"7860",0,60,0,0,0,830.328614776954,0,1,1
"7861",0,49,0,2,1,15664.5738218092,1,1,1
"7862",0,32,0,1,0,7899.848710456,0,1,1
"7863",0,62,0,2,1,5049.51570168245,0,1,0
"7864",0,37,0,2,0,10259.6015058505,1,1,0
"7865",1,28,0,3,1,22157.7360455367,0,1,1
"7866",0,37,1,3,1,9004.16249224686,0,1,0
"7867",0,56,0,0,0,4504.59017986432,0,1,0
"7868",0,28,1,1,0,1440.9986248318,0,1,1
"7869",0,62,0,0,1,3206.76441404969,0,1,1
"7870",0,34,1,2,1,2180.19803043215,0,1,1
"7871",0,45,0,0,1,2146.43607878126,0,1,1
"7872",0,60,0,0,1,3904.94587065652,0,1,0
"7873",0,60,0,2,1,3083.5936061178,0,1,0
"7874",0,63,0,3,0,6229.45459227195,0,1,1
"7875",0,35,0,3,1,23645.1874424507,0,1,0
"7876",0,55,1,3,1,4748.33650883532,2,1,1
"7877",0,55,0,3,1,14964.8247854275,2,1,0
"7878",0,34,1,2,1,5460.85979145093,1,1,0
"7879",0,53,0,1,1,2863.22717166141,0,1,1
"7880",0,40,0,2,0,1244.00125810087,1,1,0
"7881",0,38,0,3,0,22351.2632184839,0,1,0
"7882",0,51,1,3,0,5282.54098506347,0,1,1
"7883",0,46,1,2,1,4775.44339548461,1,1,1
"7884",0,65,0,2,1,3703.952463085,0,1,1
"7885",0,59,1,2,1,14570.3349611487,0,1,0
"7886",0,22,1,2,0,21704.9505754983,0,1,0
"7887",0,44,0,0,1,1181.97833940387,0,1,1
"7888",0,56,0,0,1,1042.63943683356,1,1,1
"7889",0,25,0,3,1,12609.3811292775,0,1,0
"7890",0,37,0,3,1,4932.06243854783,0,0,1
"7891",0,36,0,2,0,4516.8743874131,0,0,0
"7892",0,63,1,2,1,1300.36383966081,0,1,0
"7893",0,32,0,1,0,8214.78864637703,0,1,1
"7894",0,44,1,0,1,778.299707295373,1,1,0
"7895",0,49,0,0,1,1360.33898515627,0,1,0
"7896",0,47,0,2,0,4035.18078632522,0,1,1
"7897",0,23,0,1,0,2584.50893526643,0,0,1
"7898",0,26,0,0,1,4192.31779880822,0,1,1
"7899",0,34,1,3,1,5590.8545899272,0,1,0
"7900",0,36,0,3,0,4368.67310436953,0,1,1
"7901",0,52,1,1,1,3212.93053062027,1,1,0
"7902",0,26,0,3,1,2540.69363272159,0,1,1
"7903",0,62,0,2,1,16943.6575578541,0,1,0
"7904",0,46,1,1,1,2986.89954712516,0,1,0
"7905",0,40,1,2,1,2438.59748874512,0,1,1
"7906",0,51,1,4,1,12737.0249028093,0,1,1
"7907",0,38,1,1,1,7494.79234036629,0,0,0
"7908",0,52,0,1,1,3085.64963486247,0,0,1
"7909",0,34,0,0,0,3048.15385313705,1,1,1
"7910",0,62,1,0,1,842.988180769607,1,1,0
"7911",0,46,1,1,1,8697.74864210368,0,1,0
"7912",0,31,0,1,1,1394.25064580906,1,1,0
"7913",0,66,1,0,1,1470.19962191582,1,1,0
"7914",0,38,1,0,1,1691.66189341806,0,1,0
"7915",0,29,1,2,1,1962.69015846846,1,1,0
"7916",0,28,0,0,0,1838.81719978526,0,1,0
"7917",0,40,0,3,0,19678.6077292046,0,1,0
"7918",0,52,0,0,1,2046.59745230339,0,1,1
"7919",0,20,0,2,0,7833.988610577,0,1,0
"7920",0,38,1,3,0,16200.2449561211,0,1,0
"7921",0,36,0,2,0,1049.39107692516,0,0,1
"7922",0,59,0,1,1,8023.72054302027,0,1,1
"7923",0,48,0,3,0,17872.6787390546,0,1,1
"7924",0,43,1,2,0,5396.39459553628,0,1,1
"7925",0,25,0,3,0,6116.1878371488,0,1,1
"7926",0,55,1,2,1,5696.60701981684,0,1,0
"7927",0,19,0,1,0,8760.07178911768,0,1,0
"7928",0,55,0,0,1,1970.20642043091,0,0,1
"7929",0,41,0,1,1,1994.25597185701,0,1,0
"7930",0,60,1,3,1,18937.6125071879,0,1,1
"7931",0,53,0,2,1,21217.1305032465,0,1,1
"7932",0,56,0,2,1,6317.93212071399,0,1,0
"7933",0,57,1,0,1,4382.1416606009,0,1,1
"7934",0,35,0,2,1,7518.89412829525,0,1,1
"7935",0,42,0,1,1,1178.84435846236,0,1,1
"7936",0,36,0,3,1,10401.7450659143,0,1,0
"7937",0,64,0,2,1,14020.3039755979,2,1,0
"7938",0,25,0,2,1,2073.0061604266,1,1,0
"7939",0,26,1,2,1,9714.45624507098,0,1,1
"7940",0,30,1,3,0,4072.78785043056,0,1,0
"7941",0,47,1,1,1,4401.60088480848,1,1,1
"7942",0,34,0,0,1,1745.19123349339,1,1,1
"7943",0,61,0,3,1,18876.2543613427,0,1,0
"7944",0,51,0,3,1,23020.863126061,0,1,0
"7945",0,56,0,2,0,2040.81661781983,0,1,1
"7946",0,51,1,0,1,1737.40701007657,1,1,1
